,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000003402,2546.60932638954,1.16824649339742,0.122278636076028,7.79593494623259e-23,6.59982624180592e-21
ENSG00000137962,4500.57984403092,1.13092859380131,0.119009920552656,1.00235502282546e-22,8.44601204279842e-21
ENSG00000167552,9310.09165043078,-1.19174314281908,0.125311603252918,1.00819083288806e-22,8.45567306913376e-21
ENSG00000165272,138.5709006117,-2.85783976999009,0.304710456934363,1.16973723394876e-22,9.72013907952261e-21
ENSG00000145244,167.013755528854,1.88887527940936,0.19944612502401,1.42712492757089e-22,1.18045489421827e-20
ENSG00000145675,3495.18760109883,1.51364547364439,0.160796989882843,1.45164687877841e-22,1.19525554877316e-20
ENSG00000140807,96.2204474752052,2.37807970242945,0.252264651611071,2.28997048808808e-22,1.86845012856128e-20
ENSG00000198542,3506.91316531671,1.01035478205499,0.107098374366292,3.44119080005826e-22,2.78258082989464e-20
ENSG00000128342,153.120046201745,-2.54988082502717,0.277512875787943,4.69813092765705e-22,3.78199539676393e-20
ENSG00000103175,250.457907082079,1.71931583250646,0.184831248267714,5.69440036556432e-22,4.56361899519359e-20
ENSG00000116991,119.853749823762,-2.52693484916521,0.272590385899675,7.09928909844432e-22,5.6394000450726e-20
ENSG00000111859,1772.54117030296,1.588379942073,0.172952634167651,1.04394606517767e-21,8.22027748789687e-20
ENSG00000100784,87.3227602014942,-2.45304009961047,0.26516383134779,1.06560386812095e-21,8.35433432606825e-20
ENSG00000169218,643.19435301813,1.37511259759386,0.148624610898826,1.14214249512699e-21,8.91563353771855e-20
ENSG00000173838,47.3529312582661,3.8175728882201,0.41065275190161,1.25040101644914e-21,9.71863410715986e-20
ENSG00000185813,468.253700030145,1.09431784730857,0.118036846328447,1.54738090371541e-21,1.19752671484104e-19
ENSG00000140105,2493.9626123254,-1.27656879804881,0.138824024446418,1.60528247807728e-21,1.23702793353374e-19
ENSG00000084090,3609.49027468893,1.22603570196911,0.133251859362724,2.1331879846652e-21,1.6230230269824e-19
ENSG00000185022,648.338500370493,1.24172017429224,0.134901738151036,2.15320926214755e-21,1.63137266449768e-19
ENSG00000175130,620.187452036512,-1.10204781687541,0.119237052821309,2.20881297388062e-21,1.66649855836884e-19
ENSG00000182552,978.405343529915,1.09223642651912,0.118922610906033,3.33166023699642e-21,2.50318739139665e-19
ENSG00000128311,316.408984330112,1.26946314696186,0.138544178190469,3.60911914215797e-21,2.70039984943537e-19
ENSG00000131771,95.4180950879008,-2.93146074127668,0.321480696224489,4.07185486380158e-21,3.03403664892852e-19
ENSG00000157514,2205.71884823744,3.11758792969375,0.350033408784555,4.75103770182119e-21,3.51109474750982e-19
ENSG00000124151,1569.9043302201,1.32835945663656,0.146313319214771,5.36905761220781e-21,3.93556288062322e-19
ENSG00000100033,55.3639200859253,4.77881088896627,0.524039664513366,5.60326685885284e-21,4.09061165987184e-19
ENSG00000083223,1486.90383194881,1.08609358862561,0.119107112131728,5.63194727496394e-21,4.09497069605443e-19
ENSG00000250978,56.3185566347047,6.18516048872608,0.66321564487587,8.33219809780549e-21,6.03398377910155e-19
ENSG00000107796,2427.81163733981,1.116778660837,0.123830870489108,1.03508906348445e-20,7.46589039710065e-19
ENSG00000108604,2178.07637654574,1.21897459312389,0.135206786529731,1.14227753294591e-20,8.1736303468574e-19
ENSG00000117461,215.509146709287,-1.66349651585545,0.184673134637461,1.15438399949003e-20,8.22760959636528e-19
ENSG00000176771,107.651022394312,-2.16981999972724,0.242033145492684,1.37870038827841e-20,9.78768716591981e-19
ENSG00000116711,111.968421891278,-2.39404204810468,0.267421080883923,1.47846183185371e-20,1.04547544125436e-18
ENSG00000172260,1335.0168908566,1.4188313669391,0.159108965315328,1.95612529538654e-20,1.37784575493789e-18
ENSG00000196950,808.739883006461,-1.19919845688843,0.134262980964201,2.39645041602302e-20,1.68143166932791e-18
ENSG00000171132,401.591844664341,-1.17578213774596,0.131152102356402,2.46743883856914e-20,1.7245293463984e-18
ENSG00000166825,4198.98318522714,1.04176874749669,0.116642233041371,3.27638651752013e-20,2.26359393424992e-18
ENSG00000185745,237.71394326956,-1.62608011033815,0.183093591239289,3.36588734819777e-20,2.3165526970497e-18
ENSG00000169744,616.840955382529,-1.30621754791923,0.147061106773414,3.55057455907346e-20,2.43437111974192e-18
ENSG00000170775,213.790766497617,1.45813395685079,0.163837189002213,3.76306680034368e-20,2.57028865696202e-18
ENSG00000184254,560.682296319544,-1.00690234490147,0.112610008622995,3.81389559755684e-20,2.5951760534017e-18
ENSG00000159212,757.351666879608,1.0214830360982,0.114723620660293,4.68554036572099e-20,3.17630315318349e-18
ENSG00000108830,158.261075547043,-2.30618760735545,0.26490014199518,5.24117118625122e-20,3.5264477175553e-18
ENSG00000174697,115.96591423188,2.95607516484894,0.340058685217888,5.63181046051087e-20,3.76121504533082e-18
ENSG00000162878,1588.44163127645,1.52319264358225,0.17398999635586,6.33671547302424e-20,4.21637097452299e-18
ENSG00000137393,158.28377408095,2.0732531017643,0.237874997865904,8.03737071266746e-20,5.30878639893113e-18
ENSG00000116962,9435.94331671769,1.4476254324491,0.16644536855169,1.09329494612314e-19,7.19499798120164e-18
ENSG00000152779,45.6803014022667,4.02169706865881,0.458068130095522,1.25019719305443e-19,8.19765664914818e-18
ENSG00000115419,3865.24060485268,1.16545650733706,0.133537441812997,1.33443723462312e-19,8.7183232662044e-18
ENSG00000138074,435.943594470857,1.18028031803555,0.134775181676144,1.46885209156704e-19,9.5618559260422e-18
ENSG00000197769,134.644122117327,2.39082977051059,0.276978721752999,1.75998379402459e-19,1.12539105581033e-17
ENSG00000179593,67.2428116114968,10.9962909119799,2.94569358890867,1.85248950790324e-19,1.1803565656011e-17
ENSG00000074590,412.639827468157,1.3278653586711,0.153010223903403,2.08424243339917e-19,1.31914438481364e-17
ENSG00000168556,382.017664708123,1.24916287962068,0.143546718012166,2.29663607800081e-19,1.44800495659128e-17
ENSG00000137767,879.785486345189,1.0092655268488,0.116193488780662,2.73762030953132e-19,1.714054493801e-17
ENSG00000103064,780.765443622071,1.36832527410429,0.159988594721886,5.45509212936928e-19,3.35720891729648e-17
